order_id,restaurant_id,restaurant_name,subzone,city,customer_id,order_status,items,item_count,distance_km,delivery_type,bill_subtotal,total_amount,discount_type,rating,order_ready_marked,customer_complaint,kpt_duration_minutes,rider_wait_minutes,order_created_at,order_accepted_at,order_rejected_at,food_prep_started_at,food_prepared_at,delivery_assigned_at,delivery_reached_restaurant_at,order_pickup_at,delivery_reached_customer_at,order_delivered_at,total_delivery_minutes,prep_time_minutes,de_wait_at_restaurant_minutes,last_mile_minutes
6316494707,20659868,Aura Pizzas,Sector 4,Delhi NCR,ae45bfcd47d906880f8faab7538b052e2a699d911853ba7ea8d21bd847a95bff,Delivered,1 x Murgh Amritsari Seekh Pizza,1,6.0,Zomato Delivery,629.0,555.45,Flat Rs.100 off,,Correctly,,15.75,6.0,2024-10-31 19:54:00,2024-10-31 19:55:31.868681,,2024-10-31 19:57:25.628881,2024-10-31 20:13:10.628881,2024-10-31 20:08:23.287079,2024-10-31 20:10:47.927098,2024-10-31 20:16:47.927098,2024-10-31 20:28:26.286179,2024-10-31 20:30:19.719735,36.32866225,15.75,6.0,13.529877283333333
6316082917,20659868,Aura Pizzas,Sector 4,Delhi NCR,d56e918eb367461f5cc97ce0247eea81dab25d5f4726f34c8ae213b0fdd86125,Delivered,"1 x All About Chicken Pizza, 1 x Bageecha Pizza",2,6.0,Zomato Delivery,1658.0,1636.95,Flat Rs.175 off,,Correctly,,14.95,6.2,2024-10-31 19:53:00,2024-10-31 19:54:19.949516,,2024-10-31 19:55:00.991720,2024-10-31 20:09:57.991720,2024-10-31 20:05:27.010537,2024-10-31 20:08:19.402452,2024-10-31 20:14:31.402452,2024-10-31 20:30:05.182875,2024-10-31 20:31:20.235546,38.3372591,14.95,6.2,16.813884899999998
6318820507,20659868,Aura Pizzas,Sector 4,Delhi NCR,dd33c2bfbf6b3673786f11e4f0728b1d6bcb39b5e89d13d34f4678ab620720d5,Delivered,"1 x Angara Paneer Melt, 1 x Onion Rings",2,2.0,Zomato Delivery,678.0,606.9,50% off upto Rs.100,2.0,Correctly,,8.22,1.4,2024-10-31 19:48:00,2024-10-31 19:49:34.893221,,2024-10-31 19:50:39.866620,2024-10-31 19:58:53.066620,2024-10-31 19:56:42.874613,2024-10-31 20:03:11.830972,2024-10-31 20:04:35.830972,2024-10-31 20:08:23.849454,2024-10-31 20:10:03.592108,22.059868466666668,8.22,1.4,5.4626856
6317420271,20659868,Aura Pizzas,Sector 4,Delhi NCR,a0fc6cc67057cbc4c77067a754cfe596ddef1a8e69e3c2a2cf5b966bcd58be13,Delivered,"1 x Peri Peri Grilled Chicken Pizza, 1 x Just Pepperoni Pizza, 1 x Cheesy Garlic Bread",3,8.0,Zomato Delivery,1694.0,1511.9,Flat 15% off,1.0,Incorrectly,,15.37,3.2,2024-10-31 19:41:00,2024-10-31 19:44:15.644369,,2024-10-31 19:46:11.959343,2024-10-31 20:01:34.159343,2024-10-31 19:56:24.066249,2024-10-31 20:05:27.103982,2024-10-31 20:08:39.103982,2024-10-31 20:32:23.711260,2024-10-31 20:33:47.930915,52.79884858333333,15.370000000000001,3.2,25.147115550000002
6312818791,20659868,Aura Pizzas,Sector 4,Delhi NCR,d3034d1aec6439eb88ee5f89a8c84781308128c7c017c73bdf1c531797d39d07,Delivered,"1 x Murgh Amritsari Seekh Pide, 1 x Jamaican Chicken Melt",2,5.0,Zomato Delivery,828.0,764.4,50% off upto Rs.100,,Correctly,,22.07,11.4,2024-10-31 19:09:00,2024-10-31 19:11:33.963711,,2024-10-31 19:13:31.600949,2024-10-31 19:35:35.800949,2024-10-31 19:28:35.312160,2024-10-31 19:33:59.196507,2024-10-31 19:45:23.196507,2024-10-31 19:59:20.352819,2024-10-31 20:01:32.137829,52.53563048333333,22.07,11.4,16.149022033333335
6317776469,20659868,Aura Pizzas,Sector 4,Delhi NCR,4b42dc3c3c67d9cf77d092bdc0988f56dd9c14350703581d656682fa122b393d,Delivered,"1 x All About Chicken Pizza, 1 x Murgh Amritsari Garlic Bread",2,7.0,Zomato Delivery,1148.0,1016.4,Flat Rs.200 off,,Incorrectly,,15.98,5.9,2024-10-31 18:59:00,2024-10-31 19:01:13.351267,,2024-10-31 19:02:48.719414,2024-10-31 19:18:47.519414,2024-10-31 19:14:29.091437,2024-10-31 19:16:31.172035,2024-10-31 19:22:25.172035,2024-10-31 19:40:34.714815,2024-10-31 19:42:45.418540,43.75697566666667,15.979999999999999,5.9,20.33744175
6317736418,20659868,Aura Pizzas,Sector 4,Delhi NCR,bb85d1df88cc8ac0fb1608b15e9abd520b5064beaef3edddb955b3e7735025f2,Delivered,1 x Bageecha Pizza,1,3.0,Zomato Delivery,599.0,523.95,50% off upto Rs.100,,Correctly,,8.7,1.9,2024-10-31 17:40:00,2024-10-31 17:42:17.683085,,2024-10-31 17:42:44.187369,2024-10-31 17:51:26.187369,2024-10-31 17:48:15.928548,2024-10-31 17:54:47.003556,2024-10-31 17:56:41.003556,2024-10-31 18:04:02.763995,2024-10-31 18:05:28.106663,25.468444383333335,8.7,1.9,8.785051783333333
6306226152,20659868,Aura Pizzas,Sector 4,Delhi NCR,bb7395ac0aa8d33c8bd74123793bb9268bc9795b0a1ffe9e4005b575611146a8,Delivered,"1 x Herbed Potato, 1 x Peri Peri Paneer Pizza",2,2.0,Zomato Delivery,727.0,658.35,50% off upto Rs.100,,Correctly,,13.42,2.0,2024-10-31 17:34:00,2024-10-31 17:37:12.857690,,2024-10-31 17:39:03.511039,2024-10-31 17:52:28.711039,2024-10-31 17:48:07.134464,2024-10-31 17:52:29.277500,2024-10-31 17:54:29.277500,2024-10-31 17:59:40.388631,2024-10-31 18:00:10.695573,26.17825955,13.42,2.0,5.690301216666667
6310225951,20659868,Aura Pizzas,Sector 4,Delhi NCR,48beed070f6a7876cb03fab9c8f08b32f89cfedef3e2df6686b64a05892d65c5,Delivered,2 x Cheesy Garlic Bread,1,1.0,Zomato Delivery,478.0,396.9,Flat Rs.100 off,,Correctly,,10.93,3.9,2024-10-31 17:30:00,2024-10-31 17:30:44.078138,,2024-10-31 17:31:20.285508,2024-10-31 17:42:16.085508,2024-10-31 17:39:15.216169,2024-10-31 17:42:56.606373,2024-10-31 17:46:50.606373,2024-10-31 17:48:58.292434,2024-10-31 17:49:35.453209,19.590886816666668,10.93,3.9,2.7474472666666667
6312291547,20659868,Aura Pizzas,Sector 4,Delhi NCR,8ecbfb026510d21c46002e7faf7d65efea6adfbac2fcb16176b3b925201d226b,Delivered,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",2,7.0,Zomato Delivery,1178.0,1047.9,Flat Rs.200 off,,Incorrectly,,10.3,7.4,2024-10-31 16:15:00,2024-10-31 16:17:49.121656,,2024-10-31 16:19:08.949677,2024-10-31 16:29:26.949677,2024-10-31 16:25:43.834932,2024-10-31 16:38:44.104294,2024-10-31 16:46:08.104294,2024-10-31 17:05:45.459435,2024-10-31 17:06:54.979367,51.916322783333335,10.3,7.4,20.781251216666664
6316287602,20659868,Aura Pizzas,Sector 4,Delhi NCR,ad176c1271599c8cb32645ff32ec9a7fa589ff00557e41e708fdf2f0c46f5cd1,Delivered,"1 x Peri Peri Grilled Chicken Pizza, 1 x Desi Pepperoni Pizza, 2 x Murgh Amritsari Seekh Pizza",3,16.0,Zomato Delivery,2536.0,2263.38,Flat 15% off,,Correctly,,18.55,1.2,2024-10-31 12:05:00,2024-10-31 12:05:53.976411,,2024-10-31 12:07:20.134291,2024-10-31 12:25:53.134291,2024-10-31 12:19:13.066505,2024-10-31 12:27:10.988341,2024-10-31 12:28:22.988341,2024-10-31 13:11:00.326982,2024-10-31 13:12:08.581070,67.14301783333333,18.55,1.2,43.759878816666664
6316997419,20659868,Aura Pizzas,Sector 4,Delhi NCR,eb7ca7fce29e7b0ffea961d97b93bea218df1a64c0c7053a784a49721257776e,Delivered,1 x Margherita Pizza,1,6.0,Zomato Delivery,538.0,459.9,Flat Rs.100 off,4.0,Correctly,,7.57,2.5,2024-10-31 11:26:00,2024-10-31 11:27:35.282803,,2024-10-31 11:29:18.811334,2024-10-31 11:36:53.011334,2024-10-31 11:33:39.561431,2024-10-31 11:45:50.415999,2024-10-31 11:48:20.415999,2024-10-31 12:02:29.822799,2024-10-31 12:04:02.930563,38.04884271666666,7.569999999999999,2.5,15.708576066666666
6317246936,20659868,Aura Pizzas,Sector 4,Delhi NCR,996440b386120ff0a4844d83149b1a0e0ea4a45c18ddb5ac6cb1d5c64d83c2bd,Delivered,1 x Chilli Cheese Garlic Bread,1,1.0,Zomato Delivery,259.0,166.95,50% off upto Rs.100,,Incorrectly,,5.43,5.6,2024-10-31 11:08:00,2024-10-31 11:11:29.531540,,2024-10-31 11:13:16.276434,2024-10-31 11:18:42.076434,2024-10-31 11:17:42.262016,2024-10-31 11:22:02.888512,2024-10-31 11:27:38.888512,2024-10-31 11:29:36.895326,2024-10-31 11:31:33.407395,23.556789916666666,5.430000000000001,5.6,3.9086480499999996
6312038954,20659868,Aura Pizzas,Sector 4,Delhi NCR,0208ce88bb99d1b3bb99a63a506bc0fbf08715e383e14707e3576e8b09902aa7,Delivered,"2 x Tipsy Tiger Fresh Lime Soda, 1 x Tripple Cheese Pizza",2,16.0,Zomato Delivery,987.1,931.46,Flat Rs.100 off,,Correctly,Poor taste or quality,14.32,3.7,2024-10-31 03:09:00,2024-10-31 03:11:50.564598,,2024-10-31 03:13:13.637635,2024-10-31 03:27:32.837635,2024-10-31 03:24:01.683234,2024-10-31 03:27:59.051958,2024-10-31 03:31:41.051958,2024-10-31 04:06:00.976971,2024-10-31 04:07:33.827263,58.56378771666667,14.32,3.7,35.87958841666667
6316222506,20659868,Aura Pizzas,Sector 4,Delhi NCR,276f1c2f29f3e76dde72d550e0bc8487843c62358f0583fabb5e84ddc6da3042,Delivered,1 x Margherita Pizza,1,4.0,Zomato Delivery,459.0,376.95,Flat Rs.100 off,,Incorrectly,,12.97,3.4,2024-10-31 01:02:00,2024-10-31 01:05:11.736771,,2024-10-31 01:06:38.405501,2024-10-31 01:19:36.605501,2024-10-31 01:15:50.007037,2024-10-31 01:18:41.335790,2024-10-31 01:22:05.335790,2024-10-31 01:29:40.793249,2024-10-31 01:31:29.150559,29.48584265,12.97,3.4,9.396912816666665
6312831266,20659868,Aura Pizzas,Sector 4,Delhi NCR,af17030ac5845cc3eaf180194165fab0bdb38ac387689edc2f35066c25f35273,Delivered,1 x Angara Paneer Melt,1,5.0,Zomato Delivery,449.0,366.45,50% off upto Rs.100,4.0,Correctly,Poor taste or quality,9.97,1.9,2024-10-30 23:30:00,2024-10-30 23:31:04.108667,,2024-10-30 23:32:54.214208,2024-10-30 23:42:52.414208,2024-10-30 23:39:01.642941,2024-10-30 23:41:46.742792,2024-10-30 23:43:40.742792,2024-10-30 23:53:49.096147,2024-10-30 23:56:09.111323,26.151855383333334,9.97,1.9,12.47280885
6313629144,20659868,Aura Pizzas,Sector 4,Delhi NCR,ed5f2481771347f71f4a310a191b78070630cfafaf8c5d99b85d949ff980ec7c,Delivered,1 x Bageecha Pizza,1,7.0,Zomato Delivery,799.0,712.95,Flat Rs.270 off,,Correctly,,10.28,1.0,2024-10-30 23:04:00,2024-10-30 23:05:23.796965,,2024-10-30 23:05:50.205771,2024-10-30 23:16:07.005771,2024-10-30 23:13:00.093369,2024-10-30 23:17:14.713457,2024-10-30 23:18:14.713457,2024-10-30 23:35:16.145637,2024-10-30 23:35:46.707939,31.778465649999998,10.28,1.0,17.53324136666667
6313573771,20659868,Aura Pizzas,Sector 4,Delhi NCR,47af0724780047c34f476c1a9f7b547a9631805272bcd25c82ec7686c69a7611,Delivered,"1 x OG Cheese Pide, 1 x Indian Masala Cripser Fries, 1 x Just Pepperoni Pizza",3,6.0,Zomato Delivery,1197.0,1067.85,Flat Rs.200 off,,Correctly,,11.27,1.3,2024-10-30 21:42:00,2024-10-30 21:43:54.194381,,2024-10-30 21:44:24.499949,2024-10-30 21:55:40.699949,2024-10-30 21:53:40.809950,2024-10-30 22:00:33.969289,2024-10-30 22:01:51.969289,2024-10-30 22:18:49.174389,2024-10-30 22:20:26.771617,38.44619361666666,11.270000000000001,1.3,18.5800388
6306243364,20659868,Aura Pizzas,Sector 4,Delhi NCR,bf7a1b6de4a96597697a2d66e4e49c736e23ccf62d17acf586e6de83f3ca50e3,Delivered,"1 x Herbed Potato, 1 x Jamaican Chicken Melt, 1 x Grilled Tangdis",3,2.0,Zomato Delivery,896.0,835.8,50% off upto Rs.100,,Correctly,,18.32,8.3,2024-10-30 20:32:00,2024-10-30 20:34:40.943118,,2024-10-30 20:36:31.206123,2024-10-30 20:54:50.406123,2024-10-30 20:51:24.759028,2024-10-30 20:53:09.360397,2024-10-30 21:01:27.360397,2024-10-30 21:05:21.174974,2024-10-30 21:07:01.608441,35.02680735,18.32,8.3,5.570800733333333
6307734611,20659868,Aura Pizzas,Sector 4,Delhi NCR,a50289081c2a26bc00288b7f7086c32faafe08f5e030beafc9db69950818bf54,Delivered,"1 x Onion Rings, 1 x Just Pepperoni Pizza",2,2.0,Zomato Delivery,1088.0,1142.4,,,Correctly,,10.97,1.0,2024-10-30 20:28:00,2024-10-30 20:30:32.091565,,2024-10-30 20:31:51.696686,2024-10-30 20:42:49.896686,2024-10-30 20:40:41.145338,2024-10-30 20:45:36.476686,2024-10-30 20:46:36.476686,2024-10-30 20:50:27.538055,2024-10-30 20:52:56.692453,24.944874216666665,10.97,1.0,6.33692945
6314541615,20659868,Aura Pizzas,Sector 4,Delhi NCR,653164ed6a8fe694f9e8c104a73678b3b7883fce7a76b1123f74cfddc7422649,Delivered,"1 x Tripple Cheese Pizza, 1 x Bageecha Pizza",2,2.0,Zomato Delivery,1348.0,1415.4,,5.0,Correctly,,15.23,1.2,2024-10-30 20:03:00,2024-10-30 20:05:29.071223,,2024-10-30 20:07:26.660056,2024-10-30 20:22:40.460056,2024-10-30 20:16:13.885408,2024-10-30 20:25:55.981931,2024-10-30 20:27:07.981931,2024-10-30 20:31:21.827669,2024-10-30 20:33:11.059139,30.184318983333334,15.229999999999999,1.2,6.0512868
6285834284,20659868,Aura Pizzas,Sector 4,Delhi NCR,63aae2c8c61f96aa0d3f09a021c84ba39d6b1ee0fd82ddb9ae19ece7f8526a72,Delivered,"1 x Masala Paneer Pide, 1 x Herbed Potato",2,4.0,Zomato Delivery,467.0,385.35,50% off upto Rs.100,,Correctly,,15.8,0.5,2024-10-30 20:01:00,2024-10-30 20:03:30.754970,,2024-10-30 20:04:21.489289,2024-10-30 20:20:09.489289,2024-10-30 20:17:38.569949,2024-10-30 20:18:43.090119,2024-10-30 20:21:29.849189,2024-10-30 20:29:07.030330,2024-10-30 20:31:03.454978,30.057582966666665,15.8,2.7793178333333333,9.560096483333332
6312672362,20659868,Aura Pizzas,Sector 4,Delhi NCR,4e49c066789c4179a531bf6762bf0fbc9e501ac7c1c1119990f19bc8aa04b178,Delivered,"1 x Cheesy Garlic Bread, 1 x Bageecha Pizza",2,2.0,Zomato Delivery,838.0,879.9,,,Correctly,,13.7,2.6,2024-10-30 19:58:00,2024-10-30 20:00:13.466197,,2024-10-30 20:01:18.114373,2024-10-30 20:15:00.114373,2024-10-30 20:10:18.440125,2024-10-30 20:14:12.319242,2024-10-30 20:16:48.319242,2024-10-30 20:21:22.044779,2024-10-30 20:23:20.942191,25.34903651666667,13.7,2.6,6.5437158166666665
6314936789,20659868,Aura Pizzas,Sector 4,Delhi NCR,a255e213ef12283351396cb811ef35328fe56391589abf2a86c3484293da63be,Delivered,1 x All About Chicken Pizza,1,5.0,Zomato Delivery,659.0,586.95,50% off upto Rs.100,,Correctly,,9.73,1.4,2024-10-30 19:47:00,2024-10-30 19:49:05.121933,,2024-10-30 19:49:33.051807,2024-10-30 19:59:16.851807,2024-10-30 19:57:18.962314,2024-10-30 20:06:39.055514,2024-10-30 20:08:03.055514,2024-10-30 20:19:28.661153,2024-10-30 20:20:13.544415,33.22574025,9.729999999999999,1.4,12.174815016666667
6308993271,20659868,Aura Pizzas,Sector 4,Delhi NCR,bae68c60469dda6501c71719084af0fb109c71eaa180b2280190f3f9296d093b,Delivered,"1 x All About Chicken Pizza, 1 x Bageecha Pizza",2,2.0,Zomato Delivery,1258.0,1131.9,Flat Rs.200 off,,Correctly,,13.82,1.6,2024-10-30 19:36:00,2024-10-30 19:37:41.639765,,2024-10-30 19:38:07.448065,2024-10-30 19:51:56.648065,2024-10-30 19:48:50.296517,2024-10-30 19:52:14.148350,2024-10-30 19:53:50.148350,2024-10-30 19:59:12.720209,2024-10-30 20:01:03.594471,25.059907850000002,13.82,1.6,7.2241020166666665
6308597485,20659868,Aura Pizzas,Sector 4,Delhi NCR,c5d73676454f7c4670c4aeced01b328ee42c555348e9d90a1bbc1be2125d204c,Delivered,"1 x All About Chicken Pizza, 1 x Grilled Tangdis",2,4.0,Zomato Delivery,1128.0,995.4,Flat Rs.200 off,,Correctly,,31.97,8.7,2024-10-30 19:07:00,2024-10-30 19:09:24.948177,,2024-10-30 19:09:56.140513,2024-10-30 19:41:54.340513,2024-10-30 19:34:01.593822,2024-10-30 19:37:57.852083,2024-10-30 19:46:39.852083,2024-10-30 19:54:56.762961,2024-10-30 19:56:11.909619,49.19849365,31.970000000000002,8.7,9.534292266666666
6310421720,20659868,Aura Pizzas,Sector 4,Delhi NCR,d5aa8fb3b9a564aadc6fa1ffb2ddd61b73deb9b6297a84509ab133ee2dda310d,Delivered,2 x Bageecha Pizza,1,3.0,Zomato Delivery,1198.0,1068.9,Flat Rs.200 off,,Correctly,,28.2,13.9,2024-10-30 19:03:00,2024-10-30 19:05:23.783329,,2024-10-30 19:06:25.359865,2024-10-30 19:34:37.359865,2024-10-30 19:21:00.299969,2024-10-30 19:27:21.903565,2024-10-30 19:41:15.903565,2024-10-30 19:49:27.227658,2024-10-30 19:51:12.148844,48.20248073333333,28.2,13.9,9.937421316666667
6312671041,20659868,Aura Pizzas,Sector 4,Delhi NCR,043fe7e0f66fc50f5063282e6db52111d482ee7e78ed0ccfd05bcb4f73770cf4,Delivered,"1 x Peri Peri Paneer Pizza, 1 x Cheesy Garlic Bread",2,4.0,Zomato Delivery,818.0,858.9,,,Correctly,,32.65,17.9,2024-10-30 19:01:00,2024-10-30 19:02:19.535540,,2024-10-30 19:03:21.311318,2024-10-30 19:36:00.311318,2024-10-30 19:20:19.540359,2024-10-30 19:30:10.091420,2024-10-30 19:48:04.091420,2024-10-30 19:55:46.036604,2024-10-30 19:58:12.567395,57.209456583333335,32.65,17.9,10.14126625
6308716710,20659868,Aura Pizzas,Sector 4,Delhi NCR,f4a13dffcb5b03a298ef8071f494620337297e47146d2ab797f5b61a85aeb843,Delivered,"1 x Bageecha Pizza, 2 x Cheesy Garlic Bread, 1 x All About Chicken Pizza",3,4.0,Zomato Delivery,2136.0,2242.8,,,Correctly,,29.0,15.0,2024-10-30 18:56:00,2024-10-30 18:59:13.519424,,2024-10-30 19:01:10.603005,2024-10-30 19:30:10.603005,2024-10-30 19:24:40.954238,2024-10-30 19:26:45.290524,2024-10-30 19:41:45.290524,2024-10-30 19:50:44.109529,2024-10-30 19:52:17.680340,56.29467233333333,29.0,15.0,10.539830266666666
6314031741,20659868,Aura Pizzas,Sector 4,Delhi NCR,571e73d6dfe49ebdce7d67d63819aba2fff39e0a15a8d0568153af1990d0e2ab,Delivered,"1 x All About Chicken Pizza, 1 x Cheesy Garlic Bread, 1 x Just Pepperoni Pide, 1 x Peri Peri Paneer Melt",4,13.0,Zomato Delivery,2499.0,2230.36,Flat 15% off,,Correctly,,27.7,7.9,2024-10-30 17:06:00,2024-10-30 17:09:15.992105,,2024-10-30 17:11:12.900969,2024-10-30 17:38:54.900969,2024-10-30 17:27:34.935911,2024-10-30 17:33:21.565595,2024-10-30 17:41:15.565595,2024-10-30 18:10:39.084646,2024-10-30 18:12:58.779575,66.97965958333333,27.7,7.9,31.720233
6314949514,20659868,Aura Pizzas,Sector 4,Delhi NCR,6d67c6716b65a5699d2187b9704fbfddaedc7bf7947b70a1aac341a0e70b9fa0,Delivered,1 x All About Chicken Pizza,1,8.0,Zomato Delivery,659.0,691.95,,,Correctly,,15.2,5.9,2024-10-30 16:54:00,2024-10-30 16:57:11.302640,,2024-10-30 16:57:41.821782,2024-10-30 17:12:53.821782,2024-10-30 17:07:07.980951,2024-10-30 17:13:20.277478,2024-10-30 17:19:14.277478,2024-10-30 17:33:49.269549,2024-10-30 17:34:59.701756,40.99502926666666,15.2,5.9,15.7570713
6314626428,20659868,Aura Pizzas,Sector 4,Delhi NCR,4ab03065d481d18228b58cf4253ff677cebbf563cd39587dbaab4cec12aa1b64,Delivered,"1 x Herbed Potato, 1 x Murgh Amritsari Garlic Bread",2,2.0,Zomato Delivery,437.0,353.85,50% off upto Rs.100,5.0,Correctly,,13.78,3.3,2024-10-30 16:15:00,2024-10-30 16:17:02.744767,,2024-10-30 16:19:00.618105,2024-10-30 16:32:47.418105,2024-10-30 16:29:15.297023,2024-10-30 16:37:15.121673,2024-10-30 16:40:33.121673,2024-10-30 16:45:28.093267,2024-10-30 16:46:53.874919,31.89791531666667,13.78,3.3,6.345887433333333
6311117020,20659868,Aura Pizzas,Sector 4,Delhi NCR,1bb38b58749982ba7bc6b358a00cea689874f9e5bab6ba6c57d8159a9d1fe8b4,Delivered,"1 x Grilled Tangdis, 1 x All About Chicken Pizza",2,11.0,Zomato Delivery,1207.0,1078.35,Flat Rs.200 off,,Incorrectly,,25.67,9.7,2024-10-30 15:51:00,2024-10-30 15:52:59.497843,,2024-10-30 15:54:49.515836,2024-10-30 16:20:29.715836,2024-10-30 16:08:37.410601,2024-10-30 16:12:36.863823,2024-10-30 16:22:18.863823,2024-10-30 16:42:33.811313,2024-10-30 16:44:51.086609,53.851443483333334,25.67,9.7,22.537046433333334
6312677175,20659868,Aura Pizzas,Sector 4,Delhi NCR,69e1a8a94e5a5ecc45615de59fceb5ec2f82ca1e900ff9ae22bfd90e29ab5dc9,Delivered,"4 x Chilli Cheese Garlic Bread, 2 x Peri Peri Paneer Pizza, 3 x Bageecha Pizza, 3 x Mushroom Pizza",4,1.0,Zomato Delivery,7368.0,6575.94,Flat 15% off,,Incorrectly,,25.4,8.1,2024-10-30 15:37:00,2024-10-30 15:39:40.194138,,2024-10-30 15:40:00.389464,2024-10-30 16:05:24.389464,2024-10-30 15:55:47.495730,2024-10-30 16:02:53.692157,2024-10-30 16:10:59.692157,2024-10-30 16:13:20.111342,2024-10-30 16:14:00.661518,37.0110253,25.4,8.1,3.0161560166666663
6314861822,20659868,Aura Pizzas,Sector 4,Delhi NCR,fe1ec95a51f25d4f0365f7d554c89e688f429e86c2fb0f667ddf142eca0c490f,Delivered,1 x Margherita Pizza,1,1.0,Zomato Delivery,728.0,659.4,50% off upto Rs.100,,Correctly,,22.9,10.5,2024-10-30 15:16:00,2024-10-30 15:18:03.744277,,2024-10-30 15:19:53.649179,2024-10-30 15:42:47.649179,2024-10-30 15:31:39.269072,2024-10-30 15:38:48.855406,2024-10-30 15:49:18.855406,2024-10-30 15:52:17.974108,2024-10-30 15:54:02.049074,38.03415123333333,22.9,10.5,4.719894466666667
6313634936,20659868,Aura Pizzas,Sector 4,Delhi NCR,b495db1bdd847c2ad4b3a6260f70e792a44e09a14d2fc98a5094fdaa00471db3,Delivered,1 x All About Chicken Pizza,1,3.0,Zomato Delivery,659.0,586.95,50% off upto Rs.100,,Correctly,,14.93,0.9,2024-10-30 14:06:00,2024-10-30 14:07:16.146724,,2024-10-30 14:09:04.157956,2024-10-30 14:23:59.957956,2024-10-30 14:17:10.286606,2024-10-30 14:22:48.138657,2024-10-30 14:25:15.517904,2024-10-30 14:32:44.583824,2024-10-30 14:33:36.989408,27.616490133333333,14.93,2.456320783333333,8.3578584
6310934883,20659868,Aura Pizzas,Sector 4,Delhi NCR,55198b1670bbc62d203cd927874ec7a7252121c83d0892859f6e6f7617aae0e8,Delivered,"2 x Peri Peri Paneer Pizza, 2 x Bageecha Pizza",2,3.0,Zomato Delivery,3136.0,3292.8,,,Correctly,,44.53,21.1,2024-10-30 13:34:00,2024-10-30 13:36:40.662192,,2024-10-30 13:38:22.018358,2024-10-30 14:22:53.818358,2024-10-30 14:07:50.318250,2024-10-30 14:11:34.069671,2024-10-30 14:32:40.069671,2024-10-30 14:39:01.448679,2024-10-30 14:40:04.539596,66.07565993333334,44.53,21.1,7.407832083333333
6311723175,20659868,Aura Pizzas,Sector 4,Delhi NCR,85b40bf518dc10f5074933e49667ca0f7c2bd1bf1a109ddbf385dfa95374ca49,Delivered,"1 x Makhani Paneer Pizza, 2 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza",3,1.0,Zomato Delivery,1178.0,1236.9,Buy 1 Get 1 - ₹1158.00,,Correctly,,20.95,1.6,2024-10-30 12:59:00,2024-10-30 13:02:19.434445,,2024-10-30 13:02:59.205758,2024-10-30 13:23:56.205758,2024-10-30 13:16:12.316691,2024-10-30 13:18:46.934331,2024-10-30 13:25:13.848408,2024-10-30 13:27:12.286787,2024-10-30 13:27:42.851997,28.71419995,20.95,6.44856795,2.48339315
6313110036,20659868,Aura Pizzas,Sector 4,Delhi NCR,304d97366ec61fefff4cc91519a114fb2e5b5fec5cc238d05e5c4eb52e842cd5,Delivered,1 x Murgh Amritsari Seekh Pide,1,2.0,Zomato Delivery,468.0,386.4,50% off upto Rs.100,,Correctly,,11.18,1.2,2024-10-30 12:34:00,2024-10-30 12:36:33.462090,,2024-10-30 12:37:14.950007,2024-10-30 12:48:25.750007,2024-10-30 12:46:37.557004,2024-10-30 12:51:38.908753,2024-10-30 12:52:50.908753,2024-10-30 12:57:21.515427,2024-10-30 12:59:21.483890,25.358064833333334,11.18,1.2,6.509585616666667
6313162104,20659868,Aura Pizzas,Sector 4,Delhi NCR,88c0a3a0fba8059d446f18ba10b1c9e9a950e2dd35712e83344b6c7f78fd899e,Delivered,"1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Masala Paneer Pide, 1 x Tripple Cheese Pizza",4,9.0,Zomato Delivery,898.0,942.9,Buy 1 Get 1 - ₹808.00,,Correctly,,27.42,1.8,2024-10-30 12:29:00,2024-10-30 12:31:11.145628,,2024-10-30 12:32:34.554443,2024-10-30 12:59:59.754443,2024-10-30 12:50:49.211012,2024-10-30 12:56:05.852818,2024-10-30 13:00:21.430129,2024-10-30 13:26:28.108836,2024-10-30 13:28:20.381930,59.33969883333334,27.42,4.25962185,27.982530016666665
6307602311,20659868,Aura Pizzas,Sector 4,Delhi NCR,0609cc70434fe44541d69fc7e7c7f48c9d5d9025d50026efc7445d3fe91b6735,Delivered,"1 x Masala Paneer Pide, 1 x Makhani Paneer Pizza, 1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Melt",4,1.0,Zomato Delivery,1038.0,1089.9,Buy 1 Get 1 - ₹868.00,,Correctly,,21.48,1.0,2024-10-30 12:26:00,2024-10-30 12:27:37.986795,,2024-10-30 12:28:24.711876,2024-10-30 12:49:53.511876,2024-10-30 12:40:29.671734,2024-10-30 12:46:41.347692,2024-10-30 12:50:48.085055,2024-10-30 12:52:39.099731,2024-10-30 12:54:40.091848,28.668197466666665,21.48,4.112289383333333,3.8667798833333333
